episode,score,average_score,best_score
1,125.00648434627841,125.00648434627841,125.00648434627841
2,123.65811179594584,124.33229807111212,125.00648434627841
3,101.87572165384367,116.84677259868931,125.00648434627841
4,107.00493971734876,114.38631437835417,125.00648434627841
5,126.08307390578835,116.72566628384102,125.00648434627841
6,114.57318313064657,116.36691909164195,125.00648434627841
7,106.05836845097897,114.89426900011867,125.00648434627841
8,146.56481365995674,118.85308708259842,125.00648434627841
9,96.797956689563,116.40251703892783,125.00648434627841
10,135.75683920955126,118.33794925599018,125.00648434627841
11,130.93959242234197,119.48355318020398,125.00648434627841
12,101.05936460836266,117.94820413255053,125.00648434627841
13,112.70471039000232,117.54485846004681,125.00648434627841
14,151.10590215716186,119.9420758669836,125.00648434627841
15,156.39251061498362,122.3721048501836,125.00648434627841
16,111.95049851649442,121.72075445432803,125.00648434627841
17,89.92841839992754,119.8506170393633,125.00648434627841
18,89.5603660204754,118.16782531609175,125.00648434627841
19,159.35936428808714,120.33580105145991,125.00648434627841
20,101.85547730671837,119.41178486422284,125.00648434627841
21,95.62860255545446,118.27925237332911,125.00648434627841
22,90.37295724044395,117.01078441274343,125.00648434627841
23,162.33722196153826,118.981499088778,125.00648434627841
24,136.16172408973776,119.69734179715131,125.00648434627841
25,194.18774085128737,122.67695775931675,125.00648434627841
26,146.33219027911065,123.58677439469345,125.00648434627841
27,178.90222872017185,125.63549492526673,125.63549492526673
28,90.19512662493823,124.36976748596929,125.63549492526673
29,95.77885934384707,123.38387410175818,125.63549492526673
30,179.06387338130293,125.23987407774301,125.63549492526673
31,128.51682035954505,125.34558202231726,125.63549492526673
32,161.48511362866228,126.47494238501551,126.47494238501551
33,172.33630907254863,127.86468076948621,127.86468076948621
34,152.44076477945913,128.58750676977954,128.58750676977954
35,89.8558033618981,127.48088667241149,128.58750676977954
36,140.6220161452724,127.84591804665762,128.58750676977954
37,158.36171094234737,128.67066920600058,128.67066920600058
38,84.31307627865013,127.50336412896506,128.67066920600058
39,165.68604865865476,128.48240732203402,128.67066920600058
40,122.06661675207759,128.32201255778511,128.67066920600058
41,66.31232811649022,126.80958122994865,128.67066920600058
42,71.15942821556537,125.48457758674905,128.67066920600058
43,70.77798511612757,124.21233125022297,128.67066920600058
44,66.07957295918615,122.89113219815395,128.67066920600058
45,66.09521046842285,121.62900060415994,128.67066920600058
46,66.42158544925634,120.4288394051403,128.67066920600058
47,66.18653220857144,119.27474776266011,128.67066920600058
48,70.80687212782081,118.26500035360095,128.67066920600058
49,66.370246852284,117.20592375153326,128.67066920600058
50,66.2743879433802,116.1872930353702,128.67066920600058
51,66.21483384118217,115.2074408943077,128.67066920600058
52,66.24919606782379,114.26593618610607,128.67066920600058
53,70.90063401394778,113.4477229375748,128.67066920600058
54,66.1768688512149,112.57233675079034,128.67066920600058
55,70.7832473653575,111.81253512560065,128.67066920600058
56,66.36637106955504,111.0009964817427,128.67066920600058
57,66.34178678038705,110.21750157470137,128.67066920600058
58,66.32919386975237,109.46080661427122,128.67066920600058
59,66.02493294506499,108.72460536564061,128.67066920600058
60,66.24807656438006,108.01666321895294,128.67066920600058
61,70.87989016927301,107.40786366076146,128.67066920600058
62,65.94365529159617,106.73908610642007,128.67066920600058
63,65.97197888485285,106.0919891663952,128.67066920600058
64,66.05684342465689,105.46644001418053,128.67066920600058
65,66.14392571829218,104.86147825578225,128.67066920600058
66,66.29214401009936,104.27709440357492,128.67066920600058
67,70.83818570891651,103.7780062141024,128.67066920600058
68,66.17491201203897,103.2250195346603,128.67066920600058
69,66.20787805548039,102.68853922336784,128.67066920600058
70,66.09494381752674,102.16577357471297,128.67066920600058
71,66.17617457496672,101.65887781415316,128.67066920600058
72,70.70352182484864,101.22894231430172,128.67066920600058
73,70.81448159928999,100.81230586615088,128.67066920600058
74,66.10272034156498,100.34325741311594,128.67066920600058
75,66.12590467180166,99.88702604323174,128.67066920600058
76,66.22396710272248,99.44409105717241,128.67066920600058
77,66.3148408854918,99.0138410549428,128.67066920600058
78,66.37162035403222,98.59535104595678,128.67066920600058
79,70.69684210220845,98.24220536312451,128.67066920600058
80,70.85411670794146,97.89985425493471,128.67066920600058
81,66.18643990784567,97.50833062102004,128.67066920600058
82,66.25703521123049,97.12721726236407,128.67066920600058
83,66.39258657571871,96.75692050710327,128.67066920600058
84,66.27838700098877,96.39408082250668,128.67066920600058
85,66.26389744533532,96.0396080768929,128.67066920600058
86,66.12589244313735,95.69177417417481,128.67066920600058
87,66.24168762986648,95.35326743228622,128.67066920600058
88,66.25371162089353,95.02259066170221,128.67066920600058
89,66.23725482115827,94.69915992192082,128.67066920600058
90,66.18099801246457,94.3822914562602,128.67066920600058
91,66.21926030968977,94.07280759750668,128.67066920600058
92,70.75912736048878,93.81939802971301,128.67066920600058
93,66.18193246171316,93.52222098059474,128.67066920600058
94,66.27437566746858,93.23235028577423,128.67066920600058
95,66.15370701363454,92.9473119355412,128.67066920600058
96,66.33038842164542,92.67005231560476,128.67066920600058
97,66.29140881343359,92.39810753723185,128.67066920600058
98,66.2664720141479,92.13145819515957,128.67066920600058
99,71.12663385274284,91.91928825230686,128.67066920600058
100,66.1269137651701,91.66136450743551,128.67066920600058
101,71.04645685106837,91.12176423248341,128.67066920600058
102,70.92186274080207,90.59440174193197,128.67066920600058
103,65.95080357724363,90.23515256116598,128.67066920600058
104,66.14554773918249,89.82655864138432,128.67066920600058
105,66.05137316962814,89.22624163402271,128.67066920600058
106,66.39766492282847,88.74448645194454,128.67066920600058
107,70.8429745944346,88.39233251337907,128.67066920600058
108,66.2738165862905,87.58942254264241,128.67066920600058
109,66.138436646597,87.28282734221277,128.67066920600058
110,66.12677099126003,86.58652666002985,128.67066920600058
111,66.12369473893254,85.93836768319578,128.67066920600058
112,66.3665092130827,85.59143912924297,128.67066920600058
113,66.29635987560076,85.12735562409898,128.67066920600058
114,66.4891627289883,84.28118822981722,128.67066920600058
115,66.18458227694907,83.37910894643684,128.67066920600058
116,66.08407280550618,82.92044468932696,128.67066920600058
117,71.00528042147955,82.7312133095425,128.67066920600058
118,66.26018074113497,82.49821145674909,128.67066920600058
119,66.18977265348285,81.56651554040303,128.67066920600058
120,71.0672502619371,81.25863326995523,128.67066920600058
121,66.01706069560964,80.96251785135678,128.67066920600058
122,71.08003894860248,80.76958866843836,128.67066920600058
123,70.80319476128611,79.85424839643585,128.67066920600058
124,70.92905343252839,79.20192168986375,128.67066920600058
125,70.67344321887842,77.96677871353967,128.67066920600058
126,70.85195782797017,77.21197638902827,128.67066920600058
127,66.24145182762639,76.08536862010281,128.67066920600058
128,66.16224782737024,75.84503983212713,128.67066920600058
129,65.95928948772499,75.54684413356591,128.67066920600058
130,66.09576683545126,74.4171630681074,128.67066920600058
131,66.04363508117918,73.79243121532373,128.67066920600058
132,66.0861586153851,72.83844166519096,128.67066920600058
133,66.14654204151233,71.77654399488058,128.67066920600058
134,65.93509464742742,70.91148729356028,128.67066920600058
135,70.84233183451275,70.72135257828643,128.67066920600058
136,66.11065621143015,69.97623897894802,128.67066920600058
137,70.99965508081888,69.10261842033273,128.67066920600058
138,66.16620678135872,68.9211497253598,128.67066920600058
139,70.836953152447,67.97265877029773,128.67066920600058
140,66.09215122803803,67.41291411505733,128.67066920600058
141,66.08603081780379,67.41065114207046,128.67066920600058
142,66.39219828181479,67.36297884273296,128.67066920600058
143,66.1698837474263,67.31689782904594,128.67066920600058
144,66.2409246004812,67.31851134545889,128.67066920600058
145,70.81321040432891,67.36569134481795,128.67066920600058
146,66.26597697362966,67.36413526006167,128.67066920600058
147,66.08570538221414,67.36312699179811,128.67066920600058
148,66.12373338385906,67.31629560435849,128.67066920600058
149,71.04565358540603,67.36304967168971,128.67066920600058
150,66.36494350139776,67.36395522726988,128.67066920600058
151,65.9827066722341,67.36163395558042,128.67066920600058
152,71.00906529286961,67.40923264783086,128.67066920600058
153,70.71436215405966,67.40736992923198,128.67066920600058
154,66.30182214652334,67.40861946218507,128.67066920600058
155,65.95069249260852,67.36029391345758,128.67066920600058
156,66.22780356991714,67.35890823846121,128.67066920600058
157,66.26645582319523,67.35815492888929,128.67066920600058
158,66.31668948930138,67.35802988508478,128.67066920600058
159,66.30298463935766,67.3608104020277,128.67066920600058
160,66.30892231694425,67.36141885955334,128.67066920600058
161,66.25848624005287,67.31520482026114,128.67066920600058
162,66.12748226107088,67.3170430899559,128.67066920600058
163,66.24161975932573,67.31973949870061,128.67066920600058
164,66.36984969412767,67.32286956139534,128.67066920600058
165,66.03870053153214,67.32181730952775,128.67066920600058
166,66.01676809967614,67.31906355042351,128.67066920600058
167,66.20439116392782,67.27272560497362,128.67066920600058
168,66.03325166328169,67.27130900148605,128.67066920600058
169,71.14015173225708,67.32063173825381,128.67066920600058
170,70.9561336798794,67.36924363687734,128.67066920600058
171,66.29621979670839,67.37044408909475,128.67066920600058
172,66.17462497927882,67.32515512063905,128.67066920600058
173,66.38628517343369,67.2808731563805,128.67066920600058
174,66.21993957971415,67.28204534876198,128.67066920600058
175,66.4668632473742,67.28545493451772,128.67066920600058
176,66.24544902137927,67.28566975370428,128.67066920600058
177,66.2650002856176,67.28517134770554,128.67066920600058
178,66.3458497971221,67.28491364213644,128.67066920600058
179,66.22991214484486,67.2402443425628,128.67066920600058
180,66.26140112927634,67.19431718677615,128.67066920600058
181,66.18839626912299,67.19433675038891,128.67066920600058
182,65.99899845899317,67.19175638286653,128.67066920600058
183,66.31206747062852,67.19095119181564,128.67066920600058
